imageFile,corrAns,sameOrDiff,ori,thisN,thisTrialN,thisRepN,keyResp.keys,keyResp.rt,keyResp.duration,trials_faceRecognition.thisRepN,trials_faceRecognition.thisTrialN,trials_faceRecognition.thisN,trials_faceRecognition.thisIndex,thisRow.t,notes,instructions.started,text.started,key_space.started,instructions.stopped,key_space.keys,key_space.rt,key_space.duration,trial.started,same_text.started,different_text.started,image.started,keyResp.started,arrow_left.started,arrow_right.started,trial.stopped,trials_faceRecognition.keyResp.keys,trials_faceRecognition.keyResp.rt,trials_faceRecognition.keyResp.duration,feedback.started,textCorr.started,same_text_cont.started,different_text_cont.started,image_cont.started,arrow_left_cont.started,arrow_right_cont.started,feedback.stopped,textCorr.stopped,same_text_cont.stopped,different_text_cont.stopped,image_cont.stopped,arrow_left_cont.stopped,arrow_right_cont.stopped,thanks_message.started,thank_you_message.started,thank_you_message.stopped,thanks_message.stopped,Participant ID,Age,Gender,session,date,expName,psychopyVersion,frameRate,expStart,
different/092_283_L.jpg,right,different,0,27,27,0,right,0.18598119996022433,None,0,27,27,27,17.624149100040086,,,,,,,,,17.616710000031162,17.624149100040086,17.624149100040086,17.624149100040086,17.624149100040086,17.624149100040086,17.624149100040086,17.82477490004385,right,0.18598119996022433,None,17.838007000042126,17.842464800050948,17.842464800050948,17.842464800050948,17.842464800050948,17.842464800050948,17.842464800050948,18.040715100010857,,,,,,,,,,,031488,23,adfasdfa,001,2024-12-31_14h50.06.027,glasgowFaceRecognition-Yagmur,2024.2.4,60.066084713127445,2024-12-31 14h50.14.784092 +0300,
different/102_224_R.jpg,right,different,0,28,28,0,right,0.16120420000515878,None,0,28,28,28,18.057578600011766,,,,,,,,,18.049733599997126,18.057578600011766,18.057578600011766,18.057578600011766,18.057578600011766,18.057578600011766,18.057578600011766,18.224461400008295,right,0.16120420000515878,None,18.23322009999538,18.240725200041197,18.240725200041197,18.240725200041197,18.240725200041197,18.240725200041197,18.240725200041197,18.424441200040746,18.44069420004962,18.44069420004962,18.44069420004962,18.44069420004962,18.44069420004962,18.44069420004962,,,,,031488,23,adfasdfa,001,2024-12-31_14h50.06.027,glasgowFaceRecognition-Yagmur,2024.2.4,60.066084713127445,2024-12-31 14h50.14.784092 +0300,
different/106_224_L.jpg,right,different,0,29,29,0,right,0.22514709999086335,None,0,29,29,29,18.44069420004962,,,,,,,,,18.43323780002538,18.44069420004962,18.44069420004962,18.44069420004962,18.44069420004962,18.44069420004962,18.44069420004962,18.67450080002891,right,0.22514709999086335,None,18.683809500013012,18.690491900022607,18.690491900022607,18.690491900022607,18.690491900022607,18.690491900022607,18.690491900022607,18.874336300010327,18.890645100036636,18.890645100036636,18.890645100036636,18.890645100036636,18.890645100036636,18.890645100036636,,,,,031488,23,adfasdfa,001,2024-12-31_14h50.06.027,glasgowFaceRecognition-Yagmur,2024.2.4,60.066084713127445,2024-12-31 14h50.14.784092 +0300,
different/116_067_R.jpg,right,different,0,30,30,0,left,0.04829250002512708,None,0,30,30,30,18.890645100036636,,,,,,,,,18.883810800034553,18.890645100036636,18.890645100036636,18.890645100036636,18.890645100036636,18.890645100036636,18.890645100036636,18.941383700002916,left,0.04829250002512708,None,18.95072100003017,18.95734540000558,18.95734540000558,18.95734540000558,18.95734540000558,18.95734540000558,18.95734540000558,19.140968499996234,19.157282300002407,19.157282300002407,19.157282300002407,19.157282300002407,19.157282300002407,19.157282300002407,,,,,031488,23,adfasdfa,001,2024-12-31_14h50.06.027,glasgowFaceRecognition-Yagmur,2024.2.4,60.066084713127445,2024-12-31 14h50.14.784092 +0300,
different/120_133_R.jpg,right,different,0,31,31,0,left,0.10065869998652488,None,0,31,31,31,19.157282300002407,,,,,,,,,19.150204000005033,19.157282300002407,19.157282300002407,19.157282300002407,19.157282300002407,19.157282300002407,19.157282300002407,19.274675799999386,left,0.10065869998652488,None,19.283518300042488,19.29050120001193,19.29050120001193,19.29050120001193,19.29050120001193,19.29050120001193,19.29050120001193,19.4743442000472,19.582102100015618,19.582102100015618,19.582102100015618,19.582102100015618,19.582102100015618,19.582102100015618,,,,,031488,23,adfasdfa,001,2024-12-31_14h50.06.027,glasgowFaceRecognition-Yagmur,2024.2.4,60.066084713127445,2024-12-31 14h50.14.784092 +0300,
different/132_210_R.jpg,right,different,0,32,32,0,left,0.2439413999672979,None,0,32,32,32,19.582102100015618,,,,,,,,,19.578128900029697,19.582102100015618,19.582102100015618,19.582102100015618,19.582102100015618,19.582102100015618,19.582102100015618,19.84141480003018,left,0.2439413999672979,None,19.850838000013027,19.857148400042206,19.857148400042206,19.857148400042206,19.857148400042206,19.857148400042206,19.857148400042206,20.041087799996603,20.151612900022883,20.151612900022883,20.151612900022883,20.151612900022883,20.151612900022883,20.151612900022883,,,,,031488,23,adfasdfa,001,2024-12-31_14h50.06.027,glasgowFaceRecognition-Yagmur,2024.2.4,60.066084713127445,2024-12-31 14h50.14.784092 +0300,
different/143_254_R.jpg,right,different,0,33,33,0,left,0.028345300001092255,None,0,33,33,33,20.151612900022883,,,,,,,,,20.147012300032657,20.151612900022883,20.151612900022883,20.151612900022883,20.151612900022883,20.151612900022883,20.151612900022883,20.1910650000209,left,0.028345300001092255,None,20.199992200010456,20.207139900012407,20.207139900012407,20.207139900012407,20.207139900012407,20.207139900012407,20.207139900012407,20.390751200029626,20.407247600029223,20.407247600029223,20.407247600029223,20.407247600029223,20.407247600029223,20.407247600029223,,,,,031488,23,adfasdfa,001,2024-12-31_14h50.06.027,glasgowFaceRecognition-Yagmur,2024.2.4,60.066084713127445,2024-12-31 14h50.14.784092 +0300,
different/209_224_R.jpg,right,different,0,34,34,0,left,0.138482499984093,None,0,34,34,34,20.407247600029223,,,,,,,,,20.401166399999056,20.407247600029223,20.407247600029223,20.407247600029223,20.407247600029223,20.407247600029223,20.407247600029223,20.55774920003023,left,0.138482499984093,None,20.56821110000601,20.573880100040697,20.573880100040697,20.573880100040697,20.573880100040697,20.573880100040697,20.573880100040697,20.757291999994777,20.83006160001969,20.83006160001969,20.83006160001969,20.83006160001969,20.83006160001969,20.83006160001969,,,,,031488,23,adfasdfa,001,2024-12-31_14h50.06.027,glasgowFaceRecognition-Yagmur,2024.2.4,60.066084713127445,2024-12-31 14h50.14.784092 +0300,
different/254_287_L.jpg,right,different,0,35,35,0,left,0.300395899976138,None,0,35,35,35,20.83006160001969,,,,,,,,,20.825884100049734,20.83006160001969,20.83006160001969,20.83006160001969,20.83006160001969,20.83006160001969,20.83006160001969,21.14152320002904,left,0.300395899976138,None,21.15618580003502,21.161063600040507,21.161063600040507,21.161063600040507,21.161063600040507,21.161063600040507,21.161063600040507,21.356764700030908,,,,,,,,,,,031488,23,adfasdfa,001,2024-12-31_14h50.06.027,glasgowFaceRecognition-Yagmur,2024.2.4,60.066084713127445,2024-12-31 14h50.14.784092 +0300,
different/261_254_L.jpg,right,different,0,36,36,0,left,0.082338800013531,None,0,36,36,36,21.463377100008074,,,,,,,,,21.45969630003674,21.463377100008074,21.463377100008074,21.463377100008074,21.463377100008074,21.463377100008074,21.463377100008074,21.557467100035865,left,0.082338800013531,None,21.567728800000623,21.573629399994388,21.573629399994388,21.573629399994388,21.573629399994388,21.573629399994388,21.573629399994388,21.757099300040863,21.773568100004923,21.773568100004923,21.773568100004923,21.773568100004923,21.773568100004923,21.773568100004923,,,,,031488,23,adfasdfa,001,2024-12-31_14h50.06.027,glasgowFaceRecognition-Yagmur,2024.2.4,60.066084713127445,2024-12-31 14h50.14.784092 +0300,
different/282_108_R.jpg,right,different,0,37,37,0,left,0.11768120003398508,None,0,37,37,37,21.773568100004923,,,,,,,,,21.76727700000629,21.773568100004923,21.773568100004923,21.773568100004923,21.773568100004923,21.773568100004923,21.773568100004923,21.907358600001317,left,0.11768120003398508,None,21.91659720003372,21.92345070000738,21.92345070000738,21.92345070000738,21.92345070000738,21.92345070000738,21.92345070000738,22.107069700025022,22.21156950003933,22.21156950003933,22.21156950003933,22.21156950003933,22.21156950003933,22.21156950003933,,,,,031488,23,adfasdfa,001,2024-12-31_14h50.06.027,glasgowFaceRecognition-Yagmur,2024.2.4,60.066084713127445,2024-12-31 14h50.14.784092 +0300,
